ResearcherID,RecordID,LocationID,Please enter your current Workstation ID.,,"How long have you been in your office without leaving? (e.g., since taking a break or going to the bathroom) ",How many people are currently present in your office room?,What level of clothing best describes how you are currently dressed?,How would you rate your current mood?,"In this moment, how productive do you feel?","Please, rate your current thermal sensation:","In this moment, how satisfied or dissatisfied are you with the thermal environment?","In this moment, how satisfied or dissatisfied are you with the indoor air quality?","Please, rate the current office air quality:",Edible Food,Rotten Food,Cleaning products,Stationery,Green elements,Body odours,Other (please specify),pleasant,present,light,engaging,unpleasant,absent,overpowering,detached,natural,artificial,"In this moment, how satisfied or dissatisfied are you with the acoustic environment?"
Giulia,Unipi_16,Pisa,Other (please specify),pisa-DESTEC,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Bad,Neither unproductive nor productive,Cold,Dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Eurac_09,Bolzano,D3.1.18.04,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,2,1,2,1,2,5,2,1,1,2,Slightly dissatisfied
Giulia,Unipi_16,Pisa,Other (please specify),pisa-DESTEC,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly cool,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Unipa_09,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipa_08,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,2,3,2,Satisfied
Giulia,Unipa_07,Palermo,,,61-120 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,3,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,2,2,2,3,2,Slightly satisfied
Giulia,Eurac_09,Bolzano,D3.1.18.04,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,1 Not at all,0 Not available,1 Not at all,,1,2,2,1,3,5,2,2,2,2,Neither satisfied nor dissatisfied
Giulia,Unipa_07,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly cool,Satisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,4,1 Not at all,1 Not at all,,4,3,3,3,2,3,3,2,3,2,Satisfied
Giulia,Unipi_16,Pisa,Other (please specify),pisa-DESTEC,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Slightly satisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly warm,Slightly dissatisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,1,3,1,1,4,1,1,2,2,Neither satisfied nor dissatisfied
Giulia,Unipi_16,Pisa,Other (please specify),Destec pisa,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly cool,Neither satisfied nor dissatisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipa_08,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,2,3,2,Satisfied
Giulia,Unipa_09,Palermo,,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipa_07,Palermo,,,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Slightly cool,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,3,1 Not at all,1 Not at all,3,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,2,3,2,Neither satisfied nor dissatisfied
Giulia,Eurac_03,Bolzano,Other (please specify),big meeting room,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly warm,Slightly dissatisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,1,3,1,1,3,1,1,2,3,Neither satisfied nor dissatisfied
Giulia,Unipi_02,Pisa,Other (please specify),Lab TEA,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Neither unproductive nor productive,Neutral,Satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,2,3,2,2,3,2,2,2,2,3,Slightly satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,3-30 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,4,2,2,2,2,3,2,3,Satisfied
Giulia,Unipa_09,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,4,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipi_02,Pisa,Other (please specify),Lab TEA,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,3,2,2,3,2,3,2,3,Satisfied
Giulia,Unipa_07,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly cool,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,3,1 Not at all,1 Not at all,,4,3,3,3,2,3,3,2,3,2,Slightly satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly cool,Slightly satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,4,3,2,2,2,2,3,3,2,Satisfied
Giulia,Unipa_08,Palermo,,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,2,3,2,Satisfied
Giulia,Unipa_09,Palermo,,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,4,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipi_02,Pisa,Other (please specify),Lab TEA,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slighlty productive,Neutral,Slightly satisfied,Slightly dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,2,4,3,2,4,2,2,2,2,3,Neither satisfied nor dissatisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly cool,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,4,3,2,2,2,2,3,2,3,Satisfied
Giulia,Unipa_08,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,2,3,2,Satisfied
Giulia,Unipa_09,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Neutral,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Unipa_07,Palermo,,,61-120 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly cool,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,1 Not at all,,4,3,3,4,2,3,4,2,3,2,Satisfied
Giulia,Unipi_02,Pisa,Other (please specify),Lab TEA,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,2,3,2,2,3,2,2,2,3,Satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABTEA,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Neutral,Satisfied,Satisfied,Fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,4,2,2,3,2,3,4,2,Satisfied
Giulia,Unipa_08,Palermo,,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Satisfied,Satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,2,3,2,2,3,2,Satisfied
Giulia,Unipa_07,Palermo,,,31-60 minutes,4,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly cool,Slightly satisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,1 Not at all,,4,4,3,4,2,2,2,2,3,2,Slightly satisfied
Giulia,Unipa_09,Palermo,,,3-30 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,4,3,3,3,3,3,Neither satisfied nor dissatisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,31-60 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Slightly unproductive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,1,3,1,1,1,1,1,1,1,Neither satisfied nor dissatisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,3-30 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Neither satisfied nor dissatisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,4,2,3,1,1,3,1,1,2,2,Satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABLIA,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly warm,Slightly satisfied,Satisfied,Fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,4,2,2,2,2,3,3,2,Satisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Slightly warm,Slightly dissatisfied,Slightly satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,3,1,1,3,1,1,2,2,Neither satisfied nor dissatisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABLIA,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Slightly warm,Slightly satisfied,Satisfied,Fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,4,2,2,2,2,3,4,2,Satisfied
Giulia,Eurac_05,Palermo,,,31-60 minutes,2,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Neutral,Slightly dissatisfied,Slightly satisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,2,3,4,2,1,2,1,4,1,3,Slightly satisfied
Giulia,Unipa_06,Palermo,,,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Slightly unproductive,Neutral,Neither satisfied nor dissatisfied,Slightly dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,2,1 Not at all,,3,4,3,3,1,4,1,1,1,1,Neither satisfied nor dissatisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABLIA,61-120 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Satisfied,Satisfied,Fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,,3,4,4,3,2,2,2,3,4,2,Satisfied
Giulia,Eurac_03,Bolzano,D3.1.21.03,,61-120 minutes,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Productive,Neutral,Slightly satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,1,3,1,1,3,1,1,1,1,Satisfied
Giulia,Unipa_04,Palermo,,,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Productive,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,4,4,2,2,2,2,2,4,2,Slightly dissatisfied
Giulia,Eurac_05,Palermo,,,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Slightly warm,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly stale,0 Not available,0 Not available,0 Not available,2,0 Not available,1 Not at all,,2,3,3,1,1,2,1,3,1,3,Slightly satisfied
Giulia,Unipa_06,Palermo,,,31-60 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Neither unproductive nor productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,1 Not at all,1 Not at all,,3,3,4,1,1,2,1,1,3,3,Slightly satisfied
Giulia,Unipi_17,Pisa,Other (please specify),LABLIA,31-60 minutes,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Satisfied,Satisfied,Fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,1 Not at all,,3,4,3,2,2,2,2,3,3,2,Satisfied
Giulia,Unipa_04,Palermo,,,3-30 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,2,4,2,2,4,2,2,4,2,Slightly dissatisfied
Giulia,Eurac_05,Bolzano,D3.1.13b.02,,31-60 minutes,3,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Good,Neither unproductive nor productive,Neutral,Neither satisfied nor dissatisfied,Slightly satisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,3,3,3,3,3,3,3,3,3,Slightly dissatisfied
Giulia,Eurac_05,Palermo,,,Less than 3 minutes,1 (just me),"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Unproductive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,1,1,3,1,1,4,1,4,1,3,Neither satisfied nor dissatisfied
Giulia,Unipi_12,Pisa,Other (please specify),Palazzina fisica tecnica,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Neither unproductive nor productive,Slightly warm,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,3,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,4,2,2,4,2,2,3,2,3,Slightly satisfied
Giulia,Unipa_06,Palermo,,,More than 2 hours,2,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Slighlty productive,Neutral,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,1 Not at all,2,,3,4,4,3,3,2,1,1,2,2,Neither satisfied nor dissatisfied
Giulia,Unipi_12,Pisa,Other (please specify),Palazzina fisica tecnica,More than 2 hours,1 (just me),"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Productive,Neutral,Slightly satisfied,Neither satisfied nor dissatisfied,Neutral,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,3,2,3,2,2,4,2,3,3,3,Satisfied
Giulia,Eurac_05,Palermo,,,31-60 minutes,4,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,0 Not available,,3,2,3,1,1,2,1,4,1,3,Slightly dissatisfied
Giulia,Unipa_04,Palermo,,,61-120 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Good,Very productive,Neutral,Satisfied,Satisfied,Slightly fresh,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,,2,2,4,2,2,4,2,2,4,2,Slightly dissatisfied
Giulia,Unipa_06,Palermo,,,61-120 minutes,3,"Light (e.g., panties, t-shirt, shorts, light socks, sandals)",Neutral,Slighlty productive,Slightly warm,Slightly dissatisfied,Neither satisfied nor dissatisfied,Neutral,0 Not available,0 Not available,0 Not available,1 Not at all,2,1 Not at all,,3,4,4,1,1,1,1,1,2,1,Dissatisfied
Giulia,Unipi_12,Pisa,Other (please specify),Palazzina fisica tecnica,More than 2 hours,2,"Medium (e.g., underpants, shirt with short sleeves, light trousers, light socks, shoes)",Neutral,Slighlty productive,Slightly warm,Slightly dissatisfied,Slightly dissatisfied,Slightly stale,1 Not at all,1 Not at all,1 Not at all,1 Not at all,1 Not at all,2,,2,4,2,2,4,2,2,3,3,2,Slightly satisfied
